Product Name,Product Price,Product Link
"onanoff Buddyphones BP-TRAVEL-BLUE Wired Headphone with Mic (On Ear, Blue)",₹444,https://www.croma.com/onanoff-buddyphones-bp-travel-blue-wired-headphone-with-mic-on-ear-blue-/p/270681
"THONET & VANDER KURBIS 340W Portable Bluetooth Speaker (2.0 Channel, Stereo Sound, Black)","₹12,990",https://www.croma.com/thonet-vander-kurbis-340w-portable-bluetooth-speaker-2-0-channel-stereo-sound-black-/p/242303
RODE Lavalier Go 3.5 Jack Wired Microphone with Crystal Clear Audio (White),"₹5,699",https://www.croma.com/rode-lavalier-go-3-5-jack-wired-microphone-with-crystal-clear-audio-white-/p/236749
"fingers SoundBoss Wired Earphone with Mic (In Ear, Burgundy/Dark Silver)",₹680,https://www.croma.com/fingers-soundboss-wired-earphone-with-mic-in-ear-burgundy-dark-silver-/p/250820
"fingers UpTune Wired Earphone with Mic (In Ear, Mocha Brown)",₹599,https://www.croma.com/fingers-uptune-wired-earphone-with-mic-in-ear-mocha-brown-/p/250805
"noise Buds Connect TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Hands Free Calling, Mint Green)","₹1,499",https://www.croma.com/noise-buds-connect-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-hands-free-calling-mint-green-/p/272743
"aiwa ESTM-101TN Wired Earphone with Mic (In Ear, Titanium Grey)","₹1,299",https://www.croma.com/aiwa-estm-101tn-wired-earphone-with-mic-in-ear-titanium-grey-/p/249993
"Bang & Olufsen Beosound A1 (2nd Gen) with Alexa Compatible Smart Speaker (IP67 Waterproof, Pink)","₹25,000",https://www.croma.com/bang-olufsen-beosound-a1-2nd-gen-with-alexa-compatible-smart-speaker-ip67-waterproof-pink-/p/234182
"pTron Bassbuds Verse TWS Earbuds with Environmental Noise Cancellation (IPX4 Water & Sweat Resistant, Bass Boost Technology, Grey)","₹4,599",https://www.croma.com/ptron-bassbuds-verse-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-sweat-resistant-bass-boost-technology-grey-/p/302555
"PORTRONICS Harmonics Twins 26 POR 1701 TWS Earbuds with Environmental Noise Cancellation (IP54 Water Resistant, 13mm Driver, Black)","₹2,999",https://www.croma.com/portronics-harmonics-twins-26-por-1701-tws-earbuds-with-environmental-noise-cancellation-ip54-water-resistant-13mm-driver-black-/p/265835
"NU Republic Soundbar 20 20W Bluetooth Soundbar (Bass Boost, 5.1 Channel, Black)","₹4,499",https://www.croma.com/nu-republic-soundbar-20-20w-bluetooth-soundbar-bass-boost-5-1-channel-black-/p/304818
"MIVI DuoPods T20 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, 45 Hours Playtime, Mint Green)","₹1,199",https://www.croma.com/mivi-duopods-t20-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-45-hours-playtime-mint-green-/p/274559
"Bang & Olufsen Beoplay P6 with Google & Siri Compatible Smart Speaker (Signature Sound, Natural)","₹40,000",https://www.croma.com/bang-olufsen-beoplay-p6-with-google-siri-compatible-smart-speaker-signature-sound-natural-/p/234184
"Foxin Bass PRO B1 FOXEAR0013 Wired Earphone with Mic (In Ear, White)",₹194,https://www.croma.com/foxin-bass-pro-b1-foxear0013-wired-earphone-with-mic-in-ear-white-/p/275115
"DETEL Jazzy 30W Bluetooth Party Speaker with Mic (Distance Bass Sound, Stereo Channel, Black)","₹4,999",https://www.croma.com/detel-jazzy-30w-bluetooth-party-speaker-with-mic-distance-bass-sound-stereo-channel-black-/p/238441
"boAt Airdopes 131 Pro TWS Earbuds with Environment Noise Cancellation Technology (IPX5 Water Resistance,ASAP Charge, Mint Green)","₹1,599",https://www.croma.com/boat-airdopes-131-pro-tws-earbuds-with-environment-noise-cancellation-technology-ipx5-water-resistance-asap-charge-mint-green-/p/261791
"HyperX Cloud Alpha S 4P5L3AA Wired Gaming Headset with Passive Noise Cancellation (Advanced Audio Control Mixer, Over Ear, Blue)","₹11,000",https://www.croma.com/hyperx-cloud-alpha-s-4p5l3aa-wired-gaming-headset-with-passive-noise-cancellation-advanced-audio-control-mixer-over-ear-blue-/p/274849
"DIZO by realme TechLife Dash 790101002 Neckband with Noise Cancellation (IPX4 Water Resistant, Smart Control, Voilet Blue)","₹3,499",https://www.croma.com/dizo-by-realme-techlife-dash-790101002-neckband-with-noise-cancellation-ipx4-water-resistant-smart-control-voilet-blue-/p/256516
"Apple AirPods Max with Active Noise Cancellation (USB-C, Starlight)","₹59,900",https://www.croma.com/apple-airpods-max-with-active-noise-cancellation-usb-c-starlight-/p/309241
"MAD CATZ The Authentic F.R.E.Q. 4 Wired Gaming Headset with Environmental Noise Cancellation (7.1 Surround Sound, Over Ear, Black)","₹3,299",https://www.croma.com/mad-catz-the-authentic-f-r-e-q-4-wired-gaming-headset-with-environmental-noise-cancellation-7-1-surround-sound-over-ear-black-/p/251490
"KRISONS Rainbow 50W Bluetooth Home Theatre with Remote (Extra Bass, 2.1 Channel, Black)","₹3,490",https://www.croma.com/krisons-rainbow-50w-bluetooth-home-theatre-with-remote-extra-bass-2-1-channel-black-/p/304443
RODE SmartLav+ 3.5 Jack Wired Microphone with Crisp & Clear Audio (Black),"₹5,599",https://www.croma.com/rode-smartlav+-3-5-jack-wired-microphone-with-crisp-clear-audio-black-/p/230073
"GIZmore Gizbar 900 10W Bluetooth Soundbar (Booming Bass, 2.0 Channel, Black)","₹2,204",https://www.croma.com/gizmore-gizbar-900-10w-bluetooth-soundbar-booming-bass-2-0-channel-black-/p/276063
"Jabra Elite 8 Active TWS Earbuds with Active Noise Cancellation (IP68 Water and Sweatproof, 32 Hours Playback, Caramel)","₹8,999",https://www.croma.com/jabra-elite-8-active-tws-earbuds-with-active-noise-cancellation-ip68-water-and-sweatproof-32-hours-playback-caramel-/p/301391
"Mivi DuoPods N2 TWS Earbuds with AI Noise Cancellation (IPX4 Water Resistant, Fast Charging, Blue)","₹1,099",https://www.croma.com/mivi-duopods-n2-tws-earbuds-with-ai-noise-cancellation-ipx4-water-resistant-fast-charging-blue-/p/300526
"DETEL Dude Bluetooth Headphone with Mic (Over Ear, Black)","₹1,499",https://www.croma.com/detel-dude-bluetooth-headphone-with-mic-over-ear-black-/p/238443
"beats Fit Pro MK2J3ZM/A TWS Earbuds with Active Noise Cancellation (Sweat & Water Resistant, 24 Hours Playtime, Sage Grey)","₹21,500",https://www.croma.com/beats-fit-pro-mk2j3zm-a-tws-earbuds-with-active-noise-cancellation-sweat-water-resistant-24-hours-playtime-sage-grey-/p/249505
"noise Buds Combat X TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Stealth Black)","₹1,599",https://www.croma.com/noise-buds-combat-x-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-stealth-black-/p/304407
"DEVIALET Phantom I Smart Wi-Fi Speaker (Remote Control, Light Chrome)","₹2,50,000",https://www.croma.com/devialet-phantom-i-smart-wi-fi-speaker-remote-control-light-chrome-/p/272783
"macmerise Endgame Greyhound - Decibel SODCIBLMM4478 Bluetooth Headphone with Mic (Passive Noise Cancellation, On Ear, Multicolor)","₹1,004",https://www.croma.com/macmerise-endgame-greyhound-decibel-sodciblmm4478-bluetooth-headphone-with-mic-passive-noise-cancellation-on-ear-multicolor-/p/248472
"Foxin FMS 5450 95W Multimedia Speaker (Bluetooth Connectivity, 4.1 Channel, Black)","₹5,799",https://www.croma.com/foxin-fms-5450-95w-multimedia-speaker-bluetooth-connectivity-4-1-channel-black-/p/302763
"shemaroo Shrimad Bhagavad Gita Speaker (SQ511, Blue)","₹4,499",https://www.croma.com/shemaroo-shrimad-bhagavad-gita-speaker-sq511-blue-/p/221804
"PORTRONICS Harmonics Z5 POR 1777 Neckband (Up to 33 Hours Playback, Purple)","₹2,499",https://www.croma.com/portronics-harmonics-z5-por-1777-neckband-up-to-33-hours-playback-purple-/p/265950
"nedis GHST200BK Wired Gaming Headset (Lag Free Audio, Over Ear, Black)","₹1,699",https://www.croma.com/nedis-ghst200bk-wired-gaming-headset-lag-free-audio-over-ear-black-/p/242121
"fingers SoundGlitz Wired Earphone with Mic (In Ear, Imperial Blue/Silver)",₹349,https://www.croma.com/fingers-soundglitz-wired-earphone-with-mic-in-ear-imperial-blue-silver-/p/250809
"BOSE SoundLink Revolve Plus with Google & Siri Compatible Smart Speaker (16 Hours Playtime Time, Grey)","₹24,500",https://www.croma.com/bose-soundlink-revolve-plus-with-google-siri-compatible-smart-speaker-16-hours-playtime-time-grey-/p/203159
"SAREGAMA Carvaan Malayalam 6W Portable Bluetooth Speaker (5000 Evergreen Songs, 2.0 Channel, Cherrywood Red)","₹6,990",https://www.croma.com/saregama-carvaan-malayalam-6w-portable-bluetooth-speaker-5000-evergreen-songs-2-0-channel-cherrywood-red-/p/275267
"Marshall Minor III MS-MIN3BT TWS Earbuds (IPX4 Water Resistant, 25 Hours Playback, Burgundy)","₹9,999",https://www.croma.com/marshall-minor-iii-ms-min3bt-tws-earbuds-ipx4-water-resistant-25-hours-playback-burgundy-/p/272563
"MAD CATZ The Authentic F.R.E.Q. 2 Wired Gaming Headset (40mm Audio Drivers, Over Ear, Black)","₹1,062",https://www.croma.com/mad-catz-the-authentic-f-r-e-q-2-wired-gaming-headset-40mm-audio-drivers-over-ear-black-/p/251489
"JBL Tune Flex JBLTFLEXBLU TWS Earbuds with Active Noise Cancellation (IPX4 Water Resistant, Pure Bass Sound, Blue)","₹2,994",https://www.croma.com/jbl-tune-flex-jbltflexblu-tws-earbuds-with-active-noise-cancellation-ipx4-water-resistant-pure-bass-sound-blue-/p/273416
MIRFAK 3.5 Jack Wired Microphone with Intelligent Noise Reduction (Black),₹140,https://www.croma.com/mirfak-3-5-jack-wired-microphone-with-intelligent-noise-reduction-black-/p/241807
"PORTRONICS DECIBEL 23 16W Bluetooth Soundbar (HD Stereo Sound, Black)","₹2,999",https://www.croma.com/portronics-decibel-23-16w-bluetooth-soundbar-hd-stereo-sound-black-/p/302214
"in base Freebuds Active 2 IB -3239 TWS Earbuds (Water Resistant, Hi-fi Stereo Sound, Black)",₹754,https://www.croma.com/in-base-freebuds-active-2-ib-3239-tws-earbuds-water-resistant-hi-fi-stereo-sound-black-/p/267519
"JBL Go Essential 3.1W Portable Bluetooth Speaker (IPX7 Water Proof, Rich Bass, Mono Channel, Red)","₹2,099",https://www.croma.com/jbl-go-essential-3-1w-portable-bluetooth-speaker-ipx7-water-proof-rich-bass-mono-channel-red-/p/270380
"Nu Republic Party Box 20W Bluetooth Soundbar (360 Degree Surround Sound, 2.0 Channel, Black)","₹4,999",https://www.croma.com/nu-republic-party-box-20w-bluetooth-soundbar-360-degree-surround-sound-2-0-channel-black-/p/304819
"onanoff DiscoverFun Wired Headphone with Mic (On Ear, Pink)",₹314,https://www.croma.com/onanoff-discoverfun-wired-headphone-with-mic-on-ear-pink-/p/270680
"noise Buds Combat X TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Shadow Grey)","₹1,599",https://www.croma.com/noise-buds-combat-x-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-shadow-grey-/p/304412
"Blaupunkt BTW07 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Fast Charging, Black)","₹2,499",https://www.croma.com/blaupunkt-btw07-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-fast-charging-black-/p/275819
"boAt Aavante Bar 1800 v2 120 Watts Bluetooth Sound Bar with Remote (2.1 Channel, Black)","₹19,990",https://www.croma.com/boat-aavante-bar-1800-v2-120-watts-bluetooth-sound-bar-with-remote-2-1-channel-black-/p/258785
"noise VIBE 2 5W Portable Bluetooth Speaker (IPX5 Water Resistant, TWS Pairing, Stereo Channel, Steely Grey)","₹1,499",https://www.croma.com/noise-vibe-2-5w-portable-bluetooth-speaker-ipx5-water-resistant-tws-pairing-stereo-channel-steely-grey-/p/306778
"boAt Airdopes 501 with Active Noise Cancellation (IPX4 Water Resistant, ASAP Charge, Active Black)","₹9,990",https://www.croma.com/boat-airdopes-501-with-active-noise-cancellation-ipx4-water-resistant-asap-charge-active-black-/p/261782
"PORTRONICS Harmonics Twins 24 POR-1416 TWS Earbuds (Upto 15 Hours Playback, Black)",₹744,https://www.croma.com/portronics-harmonics-twins-24-por-1416-tws-earbuds-upto-15-hours-playback-black-/p/260008
"Divoom Timeboxwith Built- in Clock & Alarm Smart Speaker (App Controlled Pixel Art Creation, Red)","₹5,599",https://www.croma.com/divoom-timeboxwith-built-in-clock-alarm-smart-speaker-app-controlled-pixel-art-creation-red-/p/216052
"in base Urban X2i IB-2808 Neckband (IPX5 Water Resistant, Deep Bass, Black)",₹434,https://www.croma.com/in-base-urban-x2i-ib-2808-neckband-ipx5-water-resistant-deep-bass-black-/p/267511
"LG XBOOM XL5S 200W Bluetooth Party Speaker (Multi Color Ring Lighting & Double Strobe Lighting, 2.1 Channel, Black)","₹35,990",https://www.croma.com/lg-xboom-xl5s-200w-bluetooth-party-speaker-multi-color-ring-lighting-double-strobe-lighting-2-1-channel-black-/p/300062
"noise Buds Combat TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Insta Charge, Shadow Grey)","₹1,699",https://www.croma.com/noise-buds-combat-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-insta-charge-shadow-grey-/p/272748
"noise Buds VS304 TWS Earbuds (IPX4 Water Resistant, Instacharge, Pearl White)","₹1,299",https://www.croma.com/noise-buds-vs304-tws-earbuds-ipx4-water-resistant-instacharge-pearl-white-/p/270201
"DIZO by realme TechLife Buds P 790200505 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, 40 Hours Playback, Marble White)","₹3,499",https://www.croma.com/dizo-by-realme-techlife-buds-p-790200505-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-40-hours-playback-marble-white-/p/258800
"noise Aura Buds TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Aura Blue)",₹999,https://www.croma.com/noise-aura-buds-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-aura-blue-/p/304440
"MIVI DuoPods T50 TWS Earbuds with Environmental Noise Cancellation (IPX4 Sweat Resistant, 13mm Bass Drivers, Ivory Sheen)","₹1,399",https://www.croma.com/mivi-duopods-t50-tws-earbuds-with-environmental-noise-cancellation-ipx4-sweat-resistant-13mm-bass-drivers-ivory-sheen-/p/274875
"boAt Airdopes Crude TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, ASAP Charge, Cool Emerald)","₹1,699",https://www.croma.com/boat-airdopes-crude-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-asap-charge-cool-emerald-/p/273014
"HyperX Cloud Core 4P4F2AA Wired Gaming Headset with Passive Noise Cancellation (20 Hours Battery Life, Over Ear, Black)","₹6,490",https://www.croma.com/hyperx-cloud-core-4p4f2aa-wired-gaming-headset-with-passive-noise-cancellation-20-hours-battery-life-over-ear-black-/p/274843
"FLEXSON Ceiling Mount For Sonos One, One SL (Sophisticated Design, FLX-ONECLMT-WHT, White)","₹10,000",https://www.croma.com/flexson-ceiling-mount-for-sonos-one-one-sl-sophisticated-design-flx-oneclmt-wht-white-/p/274056
"ambrane Evoke Bar 120W Bluetooth Soundbar with Remote (Surround Sound, 2.1 Channel, Black)","₹14,344",https://www.croma.com/ambrane-evoke-bar-120w-bluetooth-soundbar-with-remote-surround-sound-2-1-channel-black-/p/263801
"ONIKUMA K2 Pro Over-Ear Wired Gaming Headphone with Mic (High Resolution Deep Bass Audio, Black)",₹899,https://www.croma.com/onikuma-k2-pro-over-ear-wired-gaming-headphone-with-mic-high-resolution-deep-bass-audio-black-/p/256401
"PORTRONICS Conch Beta Wired Earphone with Mic (In Ear, Black)",₹249,https://www.croma.com/portronics-conch-beta-wired-earphone-with-mic-in-ear-black-/p/302178
"HyperX Cloud II 4P5L9AA Wired Gaming Headset with Passive Noise Cancellation (Digitally Enhanced Microphone, Over Ear, Gun Metal)","₹9,990",https://www.croma.com/hyperx-cloud-ii-4p5l9aa-wired-gaming-headset-with-passive-noise-cancellation-digitally-enhanced-microphone-over-ear-gun-metal-/p/274851
"noise Blaze Neckband with Environmental Sound Reduction (IPX5 Water Resistant, Magnetic Function, Blue)",₹714,https://www.croma.com/noise-blaze-neckband-with-environmental-sound-reduction-ipx5-water-resistant-magnetic-function-blue-/p/266612
"Profigold 3.5mm Aux to 3.5mm Aux 3.3 Feet (1M) Cable (IAT Technology, Black/Grey)","₹1,340",https://www.croma.com/profigold-3-5mm-aux-to-3-5mm-aux-3-3-feet-1m-cable-iat-technology-black-grey-/p/240480
"FLEXSON Floor Stand For Sonos Era 100 Speaker (Optimum Listening Height, FLXERA100FSWHT, White)","₹8,800",https://www.croma.com/flexson-floor-stand-for-sonos-era-100-speaker-optimum-listening-height-flxera100fswht-white-/p/303225
"PROFIGOLD PROA4202 PVC 2 Meter RCA to RCA Audio Cable (Multiple Cable Shielding, Anthracite)","₹2,199",https://www.croma.com/profigold-proa4202-pvc-2-meter-rca-to-rca-audio-cable-multiple-cable-shielding-anthracite-/p/240488
"boAt Bassheads 103 Wired Earphone with Mic (In Ear, Purple)","₹1,290",https://www.croma.com/boat-bassheads-103-wired-earphone-with-mic-in-ear-purple-/p/273242
"DIZO by realme TechLife Buds P 790200501 TWS Earbuds with Environmental Noise Cancellation (IPX4 Sweat & Water Resistant, 40 Hours Playback, Dynamo Black)","₹3,499",https://www.croma.com/dizo-by-realme-techlife-buds-p-790200501-tws-earbuds-with-environmental-noise-cancellation-ipx4-sweat-water-resistant-40-hours-playback-dynamo-black-/p/258799
"DIZO Wireless Power i Neckband with Environmental Noise Cancellation (IPX4 Water Resistant, Low Latency Game Mode, Yellow & Black)","₹2,499",https://www.croma.com/dizo-wireless-power-i-neckband-with-environmental-noise-cancellation-ipx4-water-resistant-low-latency-game-mode-yellow-black-/p/256768
"Mivi Duopods N5 TWS Earbuds with AI Noise Cancellation (13mm Driver, Pink)","₹1,399",https://www.croma.com/mivi-duopods-n5-tws-earbuds-with-ai-noise-cancellation-13mm-driver-pink-/p/300491
"nedis Retro 4.5 Watts FM Player (Bass Booster, RDFM5000BK, Black)","₹8,599",https://www.croma.com/nedis-retro-4-5-watts-fm-player-bass-booster-rdfm5000bk-black-/p/242158
"I KALL 5.0 Channel 10 Watts Portable Speaker (Analogue Tuning, BT102, Black)","₹1,999",https://www.croma.com/i-kall-5-0-channel-10-watts-portable-speaker-analogue-tuning-bt102-black-/p/245157
"MIVI DuoPods T80 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, 13mm Bass Drivers, Coral)","₹1,499",https://www.croma.com/mivi-duopods-t80-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-13mm-bass-drivers-coral-/p/274879
"DIZO by realme TechLife GoPods DA2001 TWS Earbuds with Active Noise Cancellation (IPX5 Water Resistant, 25 Hours Playback, Smoky Grey)","₹4,999",https://www.croma.com/dizo-by-realme-techlife-gopods-da2001-tws-earbuds-with-active-noise-cancellation-ipx5-water-resistant-25-hours-playback-smoky-grey-/p/256767
"boAt Airdopes 500 TWS Earbuds with Active Noise Cancellation (IPX4 Sweat & Water Resistant, 27.5 Hours Playback, Blue)","₹5,999",https://www.croma.com/boat-airdopes-500-tws-earbuds-with-active-noise-cancellation-ipx4-sweat-water-resistant-27-5-hours-playback-blue-/p/256956
"SHOKZ OpenRun Bone Conduction Bluetooth Headphone with Noise Isolation (IP67 Waterproof, 8 Hours Playtime, Grey)","₹10,124",https://www.croma.com/shokz-openrun-bone-conduction-bluetooth-headphone-with-noise-isolation-ip67-waterproof-8-hours-playtime-grey-/p/258683
"pTron Quinto 5W Portable Bluetooth Speaker (6 Hours Playtime, Mono Speaker, Black)","₹2,899",https://www.croma.com/ptron-quinto-5w-portable-bluetooth-speaker-6-hours-playtime-mono-speaker-black-/p/246639
"noise Buds VS204 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, Upto 50 Hours Playtime, Mint Green)","₹1,599",https://www.croma.com/noise-buds-vs204-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-upto-50-hours-playtime-mint-green-/p/270640
"FIRE-BOLTT Xplode 12 Watts Portable Bluetooth Speaker (IPX7 Waterproof, BS1200, Black)","₹3,799",https://www.croma.com/fire-boltt-xplode-12-watts-portable-bluetooth-speaker-ipx7-waterproof-bs1200-black-/p/234801
"MIRFAK Audio WE10 Camera Mount Wireless Microphone (Multi-Function Screen, Black)","₹7,340",https://www.croma.com/mirfak-audio-we10-camera-mount-wireless-microphone-multi-function-screen-black-/p/241810
"FLEXSON Wall Mount For Sonos Era 300 Speaker (Unique Tilting Mechanism, FLXERA300WMWHT, White)","₹5,500",https://www.croma.com/flexson-wall-mount-for-sonos-era-300-speaker-unique-tilting-mechanism-flxera300wmwht-white-/p/303230
"SAREGAMA Carvaan Mini 2.0 5 Watts Malayalam Portable Bluetooth Speakers (4 Hours Playback Time, Mono Channel, Sunset Red)","₹2,690",https://www.croma.com/saregama-carvaan-mini-2-0-5-watts-malayalam-portable-bluetooth-speakers-4-hours-playback-time-mono-channel-sunset-red-/p/275265
"macmerise Rasta Splash 6W Portable Bluetooth Speaker (IPX7 Water Resistant, TWS Compatibility, Multicolor)","₹2,499",https://www.croma.com/macmerise-rasta-splash-6w-portable-bluetooth-speaker-ipx7-water-resistant-tws-compatibility-multicolor-/p/248100
"macmerise Wonder Woman Splash 6W Portable Bluetooth Speaker (IPX7 Water Resistant, TWS Compatibility, 5.1 Channel, Multicolor)","₹2,499",https://www.croma.com/macmerise-wonder-woman-splash-6w-portable-bluetooth-speaker-ipx7-water-resistant-tws-compatibility-5-1-channel-multicolor-/p/248108
"boAt Bassheads 103 Wired Earphone with Mic (In Ear, Mint Blue)",₹549,https://www.croma.com/boat-bassheads-103-wired-earphone-with-mic-in-ear-mint-blue-/p/273245
"Candytech CT99M Bluetooth Headset with Mic (IPX4 Water Resistant, In Ear, Camo)","₹2,499",https://www.croma.com/candytech-ct99m-bluetooth-headset-with-mic-ipx4-water-resistant-in-ear-camo-/p/302421
"DETEL DI-Pod TWS Earbuds (IPX4 Water Resistant, 20 Hours Playback, Black)","₹2,999",https://www.croma.com/detel-di-pod-tws-earbuds-ipx4-water-resistant-20-hours-playback-black-/p/238446
"I KALL IK-405 60W Bluetooth Home Theatre with Remote (Immersive Sound, 4.1 Channel, Black)","₹2,299",https://www.croma.com/i-kall-ik-405-60w-bluetooth-home-theatre-with-remote-immersive-sound-4-1-channel-black-/p/240843
"EDIFIER X3 T0 U Truly Wireless Earbuds with Passive Noise Cancellation ( IP55 Rated Dust Resistance and Waterproof, Up to 6 Hours Battery Life, Pink)","₹3,490",https://www.croma.com/edifier-x3-t0-u-truly-wireless-earbuds-with-passive-noise-cancellation-ip55-rated-dust-resistance-and-waterproof-up-to-6-hours-battery-life-pink-/p/238128
"JBL Xtreme 3 50W Portable Bluetooth Speaker (IP67 Water Resistant, Built-in Powerbank, 5.1 Channel, Camo)","₹21,999",https://www.croma.com/jbl-xtreme-3-50w-portable-bluetooth-speaker-ip67-water-resistant-built-in-powerbank-5-1-channel-camo-/p/235990
"EDIFIER GM4 TWS In-Ear Truly Wireless Gaming Earbuds (IPX5 Waterproof, Black)","₹3,990",https://www.croma.com/edifier-gm4-tws-in-ear-truly-wireless-gaming-earbuds-ipx5-waterproof-black-/p/238148
"LUMIFORD LongdriveHD HD50 Bluetooth Headphone with Mic (Passive Noise Cancellation, Over Ear, Beach)","₹2,599",https://www.croma.com/lumiford-longdrivehd-hd50-bluetooth-headphone-with-mic-passive-noise-cancellation-over-ear-beach-/p/232900
"BOSE SoundLink Color Portable Bluetooth Speaker (Clear Sound, Mono Speaker, Black)","₹9,900",https://www.croma.com/bose-soundlink-color-portable-bluetooth-speaker-clear-sound-mono-speaker-black-/p/199323
"Foxin Brick 501 10W Portable Bluetooth Speaker (Bass Boost Technology, 5.1 Channel, Black)","₹4,100",https://www.croma.com/foxin-brick-501-10w-portable-bluetooth-speaker-bass-boost-technology-5-1-channel-black-/p/302769
"boAt Airdopes 500 TWS Earbuds with Active Noise Cancellation (IPX4 Sweat & Water Resistant, 27.5 Hours Playback, Black)","₹9,999",https://www.croma.com/boat-airdopes-500-tws-earbuds-with-active-noise-cancellation-ipx4-sweat-water-resistant-27-5-hours-playback-black-/p/256955
"SAREGAMA Carvaan Mini POP 5W Portable Bluetooth Speaker (401 Retro Songs, Coral Pink)","₹2,990",https://www.croma.com/saregama-carvaan-mini-pop-5w-portable-bluetooth-speaker-401-retro-songs-coral-pink-/p/272313
"boAt Airdopes 121 Pro TWS Earbuds with Environmental Noise Cancellation Technology (IPX4 Water Resistance, ASAP Charge, Blue)","₹1,599",https://www.croma.com/boat-airdopes-121-pro-tws-earbuds-with-environmental-noise-cancellation-technology-ipx4-water-resistance-asap-charge-blue-/p/261788
"pTron InTunes Classic Neckband with Passive Noise Cancellation (Sweatproof, Upto 15 Hours Playtime, Black/Grey)","₹1,899",https://www.croma.com/ptron-intunes-classic-neckband-with-passive-noise-cancellation-sweatproof-upto-15-hours-playtime-black-grey-/p/272066
logitech Yeti USB Wired Microphone with HD Audio (Silver),"₹6,364",https://www.croma.com/logitech-yeti-usb-wired-microphone-with-hd-audio-silver-/p/253392
"PORTRONICS Harmonics Z4 Neckband (IPX4 Water Resistant, Game Mode, Black)","₹2,499",https://www.croma.com/portronics-harmonics-z4-neckband-ipx4-water-resistant-game-mode-black-/p/273123
"xoopar Splash Pop 5W Portable Bluetooth Speaker (IP65 Water Resistant, Deep Bass Sound, Mono Channel, Black)","₹3,499",https://www.croma.com/xoopar-splash-pop-5w-portable-bluetooth-speaker-ip65-water-resistant-deep-bass-sound-mono-channel-black-/p/219609
"PORTRONICS Harmonics 400 POR 1589 In-Ear Wireless Earphone with Mic (Hi-Fidelity Sound, Grey)","₹1,999",https://www.croma.com/portronics-harmonics-400-por-1589-in-ear-wireless-earphone-with-mic-hi-fidelity-sound-grey-/p/252969
"PORTRONICS Resound 2 15W Portable Bluetooth Speaker (IPX5 Water Resistant, 5 Hours Playtime, Black)","₹2,999",https://www.croma.com/portronics-resound-2-15w-portable-bluetooth-speaker-ipx5-water-resistant-5-hours-playtime-black-/p/302216
"AT&T Hot Joe 4W Portable Bluetooth Speaker (LED Display, 2.1 Channel, Grey)","₹2,999",https://www.croma.com/at-t-hot-joe-4w-portable-bluetooth-speaker-led-display-2-1-channel-grey-/p/238432
"pTron InTunes Classic Neckband with Passive Noise Cancellation (IPX4 Water Resistant, 13mm Drivers, Black)","₹1,899",https://www.croma.com/ptron-intunes-classic-neckband-with-passive-noise-cancellation-ipx4-water-resistant-13mm-drivers-black-/p/272063
"noise Buds VS102 Neo TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Olive Green)","₹3,499",https://www.croma.com/noise-buds-vs102-neo-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-olive-green-/p/304418
"ambrane BassBand Active Neckband (IPX4 Water Resistant, Immersive Sound, Black)",₹404,https://www.croma.com/ambrane-bassband-active-neckband-ipx4-water-resistant-immersive-sound-black-/p/257350
"GIZmore Gizbar 1600 Rock 16W Bluetooth Soundbar (Quad Mode, Stereo Channel, Black)","₹3,833",https://www.croma.com/gizmore-gizbar-1600-rock-16w-bluetooth-soundbar-quad-mode-stereo-channel-black-/p/300472
"boAt Airdopes 500 TWS Earbuds with Active Noise Cancellation (IPX4 Sweat & Water Resistant, 27.5 Hours Playback, White)","₹9,999",https://www.croma.com/boat-airdopes-500-tws-earbuds-with-active-noise-cancellation-ipx4-sweat-water-resistant-27-5-hours-playback-white-/p/256957
